0.000000000000e+00	1.314655418483e+01
3.116233159644e+06	1.315173482227e+01
6.232466319288e+06	1.316727522195e+01
9.348699478932e+06	1.319317084812e+01
1.246493263858e+07	1.322941414856e+01
1.558116579822e+07	1.327599456555e+01
1.869739895786e+07	1.333289855128e+01
2.181363211751e+07	1.340010958740e+01
2.492986527715e+07	1.347760820898e+01
2.804609843680e+07	1.356537203247e+01
3.116233159644e+07	1.366337578783e+01
3.427856475609e+07	1.377159135452e+01
3.739479791573e+07	1.388998780134e+01
4.051103107537e+07	1.401853143005e+01
4.362726423502e+07	1.415718582245e+01
4.674349739466e+07	1.430591189089e+01
4.985973055431e+07	1.446466793206e+01
5.297596371395e+07	1.463340968389e+01
5.609219687359e+07	1.481209038522e+01
5.920843003324e+07	1.500066083836e+01
6.232466319288e+07	1.519906947408e+01
6.544089635253e+07	1.540726241897e+01
6.855712951217e+07	1.562518356493e+01
7.167336267181e+07	1.585277464070e+01
7.478959583146e+07	1.608997528501e+01
7.790582899110e+07	1.633672312135e+01
8.102206215075e+07	1.659295383412e+01
8.413829531039e+07	1.685860124588e+01
8.725452847004e+07	1.713359739560e+01
9.037076162968e+07	1.741787261760e+01
9.348699478932e+07	1.771135562117e+01
9.660322794897e+07	1.801397357049e+01
9.971946110861e+07	1.832565216481e+01
1.028356942683e+08	1.864631571861e+01
1.059519274279e+08	1.897588724166e+01
1.090681605875e+08	1.931428851875e+01
1.121843937472e+08	1.966144018900e+01
1.153006269068e+08	2.001726182447e+01
1.184168600665e+08	2.038167200816e+01
1.215330932261e+08	2.075458841096e+01
1.246493263858e+08	2.113592786774e+01
1.277655595454e+08	2.152560645216e+01
1.308817927051e+08	2.192353955038e+01
1.339980258647e+08	2.232964193334e+01
1.371142590243e+08	2.274382782760e+01
1.402304921840e+08	2.316601098473e+01
1.433467253436e+08	2.359610474901e+01
1.464629585033e+08	2.403402212351e+01
1.495791916629e+08	2.447967583446e+01
1.526954248226e+08	2.493297839380e+01
1.558116579822e+08	2.539384215988e+01
1.589278911419e+08	2.586217939633e+01
1.620441243015e+08	2.633790232906e+01
1.651603574611e+08	2.682092320123e+01
1.682765906208e+08	2.731115432637e+01
1.713928237804e+08	2.780850813946e+01
1.745090569401e+08	2.831289724616e+01
1.776252900997e+08	2.882423446992e+01
1.807415232594e+08	2.934243289726e+01
1.838577564190e+08	2.986740592100e+01
1.869739895786e+08	3.039906728160e+01
1.900902227383e+08	3.093733110657e+01
1.932064558979e+08	3.148211194792e+01
1.963226890576e+08	3.203332481781e+01
1.994389222172e+08	3.259088522229e+01
2.025551553769e+08	3.315470919325e+01
2.056713885365e+08	3.372471331853e+01
2.087876216962e+08	3.430081477036e+01
2.119038548558e+08	3.488293133199e+01
2.150200880154e+08	3.547098142272e+01
2.181363211751e+08	3.606488412129e+01
2.212525543347e+08	3.666455918759e+01
2.243687874944e+08	3.726992708298e+01
2.274850206540e+08	3.788090898893e+01
2.306012538137e+08	3.849742682437e+01
2.337174869733e+08	3.911940326150e+01
2.368337201330e+08	3.974676174032e+01
2.399499532926e+08	4.037942648180e+01
2.430661864522e+08	4.101732249981e+01
2.461824196119e+08	4.166037561178e+01
2.492986527715e+08	4.230851244828e+01
2.524148859312e+08	4.296166046132e+01
2.555311190908e+08	4.361974793173e+01
2.586473522505e+08	4.428270397539e+01
2.617635854101e+08	4.495045854850e+01
2.648798185698e+08	4.562294245192e+01
2.679960517294e+08	4.630008733457e+01
2.711122848890e+08	4.698182569599e+01
2.742285180487e+08	4.766809088805e+01
2.773447512083e+08	4.835881711594e+01
2.804609843680e+08	4.905393943832e+01
2.835772175276e+08	4.975339376688e+01
2.866934506873e+08	5.045711686511e+01
2.898096838469e+08	5.116504634655e+01
2.929259170065e+08	5.187712067240e+01
2.960421501662e+08	5.259327914853e+01
2.991583833258e+08	5.331346192204e+01
3.022746164855e+08	5.403760997729e+01
3.053908496451e+08	5.476566513143e+01
3.085070828048e+08	5.549757002952e+01
