0.000000000000e+00	4.562518586006e+01
3.308037746934e+06	4.563025107595e+01
6.616075493869e+06	4.564544546900e+01
9.924113240803e+06	4.567076527689e+01
1.323215098774e+07	4.570620423427e+01
1.654018873467e+07	4.575175358049e+01
1.984822648161e+07	4.580740207043e+01
2.315626422854e+07	4.587313598832e+01
2.646430197547e+07	4.594893916460e+01
2.977233972241e+07	4.603479299571e+01
3.308037746934e+07	4.613067646675e+01
3.638841521628e+07	4.623656617702e+01
3.969645296321e+07	4.635243636824e+01
4.300449071015e+07	4.647825895554e+01
4.631252845708e+07	4.661400356095e+01
4.962056620401e+07	4.675963754945e+01
5.292860395095e+07	4.691512606741e+01
5.623664169788e+07	4.708043208329e+01
5.954467944482e+07	4.725551643058e+01
6.285271719175e+07	4.744033785281e+01
6.616075493869e+07	4.763485305048e+01
6.946879268562e+07	4.783901672987e+01
7.277683043255e+07	4.805278165355e+01
7.608486817949e+07	4.827609869249e+01
7.939290592642e+07	4.850891687963e+01
8.270094367336e+07	4.875118346477e+01
8.600898142029e+07	4.900284397070e+01
8.931701916723e+07	4.926384225040e+01
9.262505691416e+07	4.953412054514e+01
9.593309466110e+07	4.981361954348e+01
9.924113240803e+07	5.010227844087e+01
1.025491701550e+08	5.040003499991e+01
1.058572079019e+08	5.070682561096e+01
1.091652456488e+08	5.102258535317e+01
1.124732833958e+08	5.134724805559e+01
1.157813211427e+08	5.168074635848e+01
1.190893588896e+08	5.202301177453e+01
1.223973966366e+08	5.237397474994e+01
1.257054343835e+08	5.273356472532e+01
1.290134721304e+08	5.310171019615e+01
1.323215098774e+08	5.347833877290e+01
1.356295476243e+08	5.386337724058e+01
1.389375853712e+08	5.425675161763e+01
1.422456231182e+08	5.465838721420e+01
1.455536608651e+08	5.506820868959e+01
1.488616986120e+08	5.548614010885e+01
1.521697363590e+08	5.591210499847e+01
1.554777741059e+08	5.634602640108e+01
1.587858118528e+08	5.678782692916e+01
1.620938495998e+08	5.723742881755e+01
1.654018873467e+08	5.769475397496e+01
1.687099250937e+08	5.815972403416e+01
1.720179628406e+08	5.863226040105e+01
1.753260005875e+08	5.911228430241e+01
1.786340383345e+08	5.959971683242e+01
1.819420760814e+08	6.009447899777e+01
1.852501138283e+08	6.059649176158e+01
1.885581515753e+08	6.110567608580e+01
1.918661893222e+08	6.162195297241e+01
1.951742270691e+08	6.214524350311e+01
1.984822648161e+08	6.267546887770e+01
2.017903025630e+08	6.321255045106e+01
2.050983403099e+08	6.375640976874e+01
2.084063780569e+08	6.430696860120e+01
2.117144158038e+08	6.486414897660e+01
2.150224535507e+08	6.542787321231e+01
2.183304912977e+08	6.599806394498e+01
2.216385290446e+08	6.657464415939e+01
2.249465667915e+08	6.715753721582e+01
2.282546045385e+08	6.774666687624e+01
2.315626422854e+08	6.834195732914e+01
2.348706800323e+08	6.894333321311e+01
2.381787177793e+08	6.955071963920e+01
2.414867555262e+08	7.016404221203e+01
2.447947932731e+08	7.078322704967e+01
2.481028310201e+08	7.140820080248e+01
2.514108687670e+08	7.203889067064e+01
2.547189065139e+08	7.267522442067e+01
2.580269442609e+08	7.331713040085e+01
2.613349820078e+08	7.396453755558e+01
2.646430197547e+08	7.461737543869e+01
2.679510575017e+08	7.527557422574e+01
2.712590952486e+08	7.593906472546e+01
2.745671329955e+08	7.660777839010e+01
2.778751707425e+08	7.728164732498e+01
2.811832084894e+08	7.796060429714e+01
2.844912462364e+08	7.864458274314e+01
2.877992839833e+08	7.933351677600e+01
2.911073217302e+08	8.002734119146e+01
2.944153594772e+08	8.072599147338e+01
2.977233972241e+08	8.142940379848e+01
3.010314349710e+08	8.213751504031e+01
3.043394727180e+08	8.285026277267e+01
3.076475104649e+08	8.356758527228e+01
3.109555482118e+08	8.428942152084e+01
3.142635859588e+08	8.501571120661e+01
3.175716237057e+08	8.574639472532e+01
3.208796614526e+08	8.648141318056e+01
3.241876991996e+08	8.722070838375e+01
3.274957369465e+08	8.796422285349e+01
