0.000000000000e+00	5.400073007063e+01
2.844976407297e+06	5.400516428463e+01
5.689952814594e+06	5.401846676703e+01
8.534929221891e+06	5.404063703917e+01
1.137990562919e+07	5.407167430333e+01
1.422488203648e+07	5.411157744291e+01
1.706985844378e+07	5.416034502264e+01
1.991483485108e+07	5.421797528880e+01
2.275981125837e+07	5.428446616958e+01
2.560478766567e+07	5.435981527543e+01
2.844976407297e+07	5.444401989949e+01
3.129474048027e+07	5.453707701807e+01
3.413971688756e+07	5.463898329121e+01
3.698469329486e+07	5.474973506325e+01
3.982966970216e+07	5.486932836352e+01
4.267464610945e+07	5.499775890702e+01
4.551962251675e+07	5.513502209521e+01
4.836459892405e+07	5.528111301679e+01
5.120957533134e+07	5.543602644863e+01
5.405455173864e+07	5.559975685666e+01
5.689952814594e+07	5.577229839687e+01
5.974450455323e+07	5.595364491633e+01
6.258948096053e+07	5.614378995431e+01
6.543445736783e+07	5.634272674340e+01
6.827943377512e+07	5.655044821070e+01
7.112441018242e+07	5.676694697911e+01
7.396938658972e+07	5.699221536856e+01
7.681436299702e+07	5.722624539741e+01
7.965933940431e+07	5.746902878385e+01
8.250431581161e+07	5.772055694731e+01
8.534929221891e+07	5.798082101000e+01
8.819426862620e+07	5.824981179843e+01
9.103924503350e+07	5.852751984502e+01
9.388422144080e+07	5.881393538972e+01
9.672919784809e+07	5.910904838173e+01
9.957417425539e+07	5.941284848120e+01
1.024191506627e+08	5.972532506102e+01
1.052641270700e+08	6.004646720867e+01
1.081091034773e+08	6.037626372804e+01
1.109540798846e+08	6.071470314138e+01
1.137990562919e+08	6.106177369124e+01
1.166440326992e+08	6.141746334244e+01
1.194890091065e+08	6.178175978413e+01
1.223339855138e+08	6.215465043188e+01
1.251789619211e+08	6.253612242976e+01
1.280239383284e+08	6.292616265249e+01
1.308689147357e+08	6.332475770766e+01
1.337138911430e+08	6.373189393796e+01
1.365588675502e+08	6.414755742337e+01
1.394038439575e+08	6.457173398357e+01
1.422488203648e+08	6.500440918017e+01
1.450937967721e+08	6.544556831914e+01
1.479387731794e+08	6.589519645316e+01
1.507837495867e+08	6.635327838410e+01
1.536287259940e+08	6.681979866544e+01
1.564737024013e+08	6.729474160476e+01
1.593186788086e+08	6.777809126628e+01
1.621636552159e+08	6.826983147342e+01
1.650086316232e+08	6.876994581130e+01
1.678536080305e+08	6.927841762943e+01
1.706985844378e+08	6.979523004428e+01
1.735435608451e+08	7.032036594193e+01
1.763885372524e+08	7.085380798080e+01
1.792335136597e+08	7.139553859425e+01
1.820784900670e+08	7.194553999339e+01
1.849234664743e+08	7.250379416976e+01
1.877684428816e+08	7.307028289810e+01
1.906134192889e+08	7.364498773915e+01
1.934583956962e+08	7.422789004243e+01
1.963033721035e+08	7.481897094903e+01
1.991483485108e+08	7.541821139447e+01
2.019933249181e+08	7.602559211153e+01
2.048383013254e+08	7.664109363313e+01
2.076832777327e+08	7.726469629514e+01
2.105282541400e+08	7.789638023935e+01
2.133732305473e+08	7.853612541630e+01
2.162182069546e+08	7.918391158820e+01
2.190631833619e+08	7.983971833188e+01
2.219081597692e+08	8.050352504168e+01
2.247531361765e+08	8.117531093239e+01
2.275981125837e+08	8.185505504220e+01
2.304430889910e+08	8.254273623565e+01
2.332880653983e+08	8.323833320659e+01
2.361330418056e+08	8.394182448109e+01
2.389780182129e+08	8.465318842048e+01
2.418229946202e+08	8.537240322425e+01
2.446679710275e+08	8.609944693305e+01
2.475129474348e+08	8.683429743167e+01
2.503579238421e+08	8.757693245196e+01
2.532029002494e+08	8.832732957585e+01
2.560478766567e+08	8.908546623831e+01
2.588928530640e+08	8.985131973030e+01
2.617378294713e+08	9.062486720174e+01
2.645828058786e+08	9.140608566449e+01
2.674277822859e+08	9.219495199529e+01
2.702727586932e+08	9.299144293870e+01
2.731177351005e+08	9.379553511012e+01
2.759627115078e+08	9.460720499861e+01
2.788076879151e+08	9.542642896996e+01
2.816526643224e+08	9.625318326951e+01
